WDBC;
Id|uint32;Model|uint32;Sound|uint32;ExtraDisplayInformation|int32;Scale|float;Opacity|int32;Skin1|string;Skin2|string;Skin3|string;PortraitTextureName|string;BloodLevel|uint32;NPCSounds|uint32
1918;205;0;0;1,3;255;MountainGiant;;;;0;0
1921;67;0;0;1;255;AncientProtectorOlive;;;;0;0
1923;141;0;0;1;255;EntSkinBrown;;;;0;0
1924;142;0;0;1;255;FrogOrange;;;;0;0
1925;49;0;604;1;255;;;;HumanMaleCitizenLow;0;50
1926;49;0;605;1;255;;;;HumanMaleCitizenLow;0;49
1927;54;0;606;1;255;;;;;0;33
1928;49;0;607;1;255;HumanMaleCitizenLow;;;HumanMaleCitizenLow;0;50
1929;49;0;608;1;255;HumanMaleCitizenLow;;;HumanMaleCitizenLow;0;49
1930;182;0;609;1;255;;;;HumanMaleCitizenLow;0;42
1931;55;0;610;1;255;;;;HumanMaleCitizenLow;0;54
1932;56;0;611;1;255;;;;HumanMaleCitizenLow;0;52
1933;82;0;0;1,2;255;LionessSkinGold;;;HumanMaleCitizenLow;0;0
1934;210;0;0;1,15;255;LionSkinWhite;;;HumanMaleCitizenLow;0;0
1935;53;0;612;1;255;;;;;0;38
1936;209;0;0;1;255;HippogryphSkin01;HippogryphSkin02;;;0;0
1937;56;0;613;1;128;;;;HumanMaleCitizenLow;0;0
1938;132;0;0;0,85;255;CrabSkinVermillian;;;;0;0
1939;132;0;0;1;255;CrabSkinVermillian;;;;0;0
1940;2384;0;0;0,55;255;Lobstrok2_Red;;;;0;0
1941;59;0;614;1,2;255;;;;;0;68
1942;60;0;0;1,2;255;;;;;0;0
1943;49;0;616;1;255;;;;;0;48
1944;49;0;617;1;255;;;;;0;49
1945;55;0;618;1;255;;;;;0;0
1947;44;0;0;1,15;255;WargenSkinWhite;;;HumanMaleCitizenLow;0;0
1948;57;0;620;1;255;;;;;0;84
1950;43;0;0;1,1;255;WolfSkin_Ghost;;;HumanMaleCitizenLow;0;0
1951;65;0;0;1,15;255;HorseSkinEvil;;;;0;0
1952;65;0;0;1,3;255;HorseSkinEvil;;;;0;0
1954;411;189;0;0,6;255;BatSkin01;BatSkin02;;HumanMaleCitizenLow;0;0
1955;411;189;0;0,45;255;BatSkin01;BatSkin02;;;0;0
1956;55;0;621;1;255;;;;HumanMaleCitizenLow;0;54
1957;56;0;623;1;255;;;;;0;52
1958;191;0;0;1,1;255;ThunderBeastSkinGreen;;;;0;0
1959;34;0;0;0,7;255;RaptorSkinRed;;;HumanMaleCitizenLow;0;0
1960;34;0;0;0,55;255;RaptorSkinRed;;;HumanMaleCitizenLow;0;0
1961;38;0;0;1;255;TallStriderSkinPink;;;;0;0
1962;34;0;0;1,15;255;RaptorSkinRed;;;HumanMaleCitizenLow;0;0
1963;145;0;0;1;255;QuilBoarSkinWhite;QuilBoarSkinWhite_Alpha;;HumanMaleCitizenLow;0;0
1964;145;0;0;1;255;QuilBoarSkinGrey;QuilBoarSkinGrey_Alpha;;HumanMaleCitizenLow;0;0
1965;57;0;624;1;255;;;;HumanMaleCitizenLow;0;82
1967;145;0;0;0,8;255;QuilBoarSkin;QuilBoarSkin_Alpha;;HumanMaleCitizenLow;0;0
1968;53;0;625;1;255;;;;HumanMaleCitizenLow;0;38
1969;54;0;626;1;255;;;;;0;35
1970;53;0;627;1;255;;;;HumanMaleCitizenLow;0;36
1971;210;0;0;0,95;255;LionSkinGold;;;HumanMaleCitizenLow;0;0
1972;210;0;0;0,9;255;LionSkinGold;;;HumanMaleCitizenLow;0;0
1973;210;0;0;1;255;LionSkinGold;;;HumanMaleCitizenLow;0;0
1974;75;0;0;0,85;255;WindSerpentSkin;WindSerpentWingSkin;;;0;0
1975;75;0;0;0,7;255;WindSerpentSkin;WindSerpentWingSkin;;HumanMaleCitizenLow;0;0
1976;185;0;628;1;255;;;;HumanMaleCitizenLow;0;0
1977;210;0;0;1,3;255;LionSkinGold;;;HumanMaleCitizenLow;0;0
1978;82;0;0;1;255;LionessSkinGold;;;HumanMaleCitizenLow;0;0
1979;44;0;0;1,3;255;WargenSkinBrown;;;HumanMaleCitizenLow;0;0
1980;56;0;315;1;255;;;;HumanMaleCitizenLow;0;52
1981;54;0;630;0,6;255;;;;;0;97
1982;56;0;631;1;255;;;;HumanMaleCitizenLow;0;52
1983;55;0;632;1;255;;;;HumanMaleCitizenLow;0;0
1984;49;0;633;1;255;;;;;0;48
1985;49;0;634;1;255;;;;;0;48
1986;170;0;0;1;255;SnakeSkinDarkGreenYellow;;;HumanMaleCitizenLow;0;0
1987;170;0;0;1;255;SnakeSkinYellowBlack;;;HumanMaleCitizenLow;0;0
1988;141;0;0;1,75;255;EntSkinBrown;;;;0;0
1989;63;0;0;0,85;255;TarantulaSkinGreen;;;HumanMaleCitizenLow;0;0
1990;2370;0;0;1,3;255;Bear2Skin;;;HumanMaleCitizenLow;0;0
1991;194;0;0;1;255;WapitiSkinGreen;;;HumanMaleCitizenLow;0;0
1992;194;0;0;1,15;255;WapitiSkinGreen;;;HumanMaleCitizenLow;0;0
1993;62;0;0;1,5;255;HydraSkinBlue;;;;0;0
1994;2385;0;0;1,15;255;Murloc2_Green;;;HumanMaleCitizenLow;0;0
1995;2385;0;0;1,5;255;Murloc2_Green;;;HumanMaleCitizenLow;0;0
1996;8;0;0;1,3;255;FurbolgSkinBlue;FurbolgStuffgray;;HumanMaleCitizenLow;0;0
1997;8;0;0;1,5;255;FurbolgSkinBlue;FurbolgStuffWhite;;HumanMaleCitizenLow;0;0
1998;8;0;0;1,6;255;FurbolgSkinBlue;FurbolgStuffBrown;;HumanMaleCitizenLow;0;0
1999;8;0;0;1,3;255;FurbolgSkinBrown;FurbolgStuffgray;;HumanMaleCitizenLow;0;0
2000;8;0;0;1,4;255;FurbolgSkinBrown;FurbolgStuffWhite;;HumanMaleCitizenLow;0;0
2001;8;0;0;1,25;255;FurbolgSkinBrown;FurbolgStuffBlack;;HumanMaleCitizenLow;0;0
2002;8;0;0;1,5;255;FurbolgSkinBlue;FurbolgStuffWhite;;HumanMaleCitizenLow;0;0
2003;8;0;0;1,4;255;FurbolgSkinBrown;FurbolgStuffBlack;;HumanMaleCitizenLow;0;0
2004;8;0;0;1,45;255;FurbolgSkinBrown;FurbolgStuffBrown;;HumanMaleCitizenLow;0;0
2005;49;0;635;1;255;;;;;0;48
2006;57;0;636;1;255;;;;;0;84
2007;2388;0;0;1;255;Satyr2_Red;SatyrSkinRedAlpha;;HumanMaleCitizenLow;0;0
2008;2388;0;0;0,9;255;Satyr2_Pink;SatyrSkinPinkAlpha;;HumanMaleCitizenLow;0;0
2009;2388;0;0;0,7;255;Satyr2_Red;SatyrSkinRedAlpha;;HumanMaleCitizenLow;0;0
2010;2388;0;0;1;255;Satyr2_Albino;SatyrSkinAlbinoAlpha;;HumanMaleCitizenLow;0;0
2011;2388;0;0;1;255;Satyr2_Blue;SatyrSkinBlueAlpha;;HumanMaleCitizenLow;0;0
2012;2388;0;0;0,85;255;Satyr2_Blue;SatyrSkinBlueAlpha;;HumanMaleCitizenLow;0;0
2013;2388;0;0;1;255;Satyr2_Crimson;SatyrSkinCrimsonAlpha;;HumanMaleCitizenLow;0;0
2014;2388;0;0;1,15;255;Satyr2_Blue;SatyrSkinBlueAlpha;;HumanMaleCitizenLow;0;0
2015;2388;0;0;1,15;255;Satyr2_Crimson;SatyrSkinCrimsonAlpha;;HumanMaleCitizenLow;0;0
2016;2388;0;0;1,1;255;Satyr2_Albino;SatyrSkinAlbinoAlpha;;HumanMaleCitizenLow;0;0
2017;2388;0;0;1,15;255;Satyr2_Pink;SatyrSkinPinkAlpha;;HumanMaleCitizenLow;0;0
2018;2388;0;0;1,3;255;Satyr2_Pink;SatyrSkinPinkAlpha;;HumanMaleCitizenLow;0;0
2019;2388;0;0;1,3;255;Satyr2_Crimson;SatyrSkinCrimsonAlpha;;HumanMaleCitizenLow;0;0
2020;2388;0;0;1,5;255;Satyr2_Albino;SatyrSkinAlbinoAlpha;;HumanMaleCitizenLow;0;0
2021;2388;0;0;1,3;255;Satyr2_Blue;SatyrSkinBlueAlpha;;HumanMaleCitizenLow;0;0
2022;2;0;0;1;255;BogBeastSkinRed;BogBeastSkinRedAlpha;;HumanMaleCitizenLow;0;0
2023;2;0;0;1,15;255;BogBeastSkinBlackGreen;BogBeastSkinBlackGreenAlpha;;;0;0
2024;2;0;0;1,3;255;BogBeastSkinGreen;BogBeastSkinGreenAlpha;;;0;0
2025;185;0;637;1;255;;;;;0;0
2026;59;0;638;1,2;255;;;;HumanMaleCitizenLow;0;0
2027;49;0;640;1;255;;;;;0;48
2028;81;0;0;1;255;SlimeSkinCrimson;;;HumanMaleCitizenLow;0;0
2029;49;0;641;1,2;255;;;;HumanMaleCitizenLow;0;0
2030;202;0;0;0,7;255;;;;;0;0
2031;82;0;0;1,1;255;TigerSkinBrown;;;HumanMaleCitizenLow;0;0
2032;49;0;643;1;255;;;;;0;0
2033;141;0;0;2;255;EntSkinBrown;;;;0;0
2034;56;0;644;1;255;;;;;0;51
2035;56;0;642;1;255;;;;;0;52
2036;54;0;512;1;255;;;;;0;97
2037;58;0;2395;1;255;;;;HumanMaleCitizenLow;0;80
2038;50;0;645;1;255;;;;HumanMaleCitizenLow;0;45
2039;49;0;649;1;255;HumanMaleCitizenLow;;;HumanMaleCitizenLow;0;0
2040;49;0;651;1;255;;;;HumanMaleCitizenLow;0;0
2041;49;0;652;1,3;255;;;;HumanMaleCitizenLow;0;0
2042;49;0;654;1,2;255;;;;HumanMaleCitizenLow;0;0
2043;50;0;655;1,25;255;;;;HumanMaleCitizenLow;0;0
2044;49;0;656;1;255;;;;HumanMaleCitizenLow;0;0
2045;49;0;657;1;255;;;;HumanMaleCitizenLow;0;0
2046;57;0;659;1;255;;;;HumanMaleCitizenLow;0;0
2047;50;0;661;1;255;;;;HumanMaleCitizenLow;0;0
2048;49;0;663;1;255;;;;HumanMaleCitizenLow;0;50
2049;54;0;664;1;255;;;;;0;34
2050;58;0;670;1;255;;;;HumanMaleCitizenLow;0;81
2051;49;0;669;1;255;;;;;0;48
2052;49;0;672;1;255;;;;HumanMaleCitizenLow;0;0
2053;56;0;646;1;255;;;;HumanMaleCitizenLow;0;52
2054;56;0;647;1;255;;;;HumanMaleCitizenLow;0;119
2055;56;0;648;1;255;;;;HumanMaleCitizenLow;0;119
2056;56;0;658;1;255;;;;HumanMaleCitizenLow;0;118
2057;56;0;665;1;255;;;;HumanMaleCitizenLow;0;119
2058;56;0;7847;1;255;;;;HumanMaleCitizenLow;0;118
2059;55;0;650;1;255;;;;HumanMaleCitizenLow;0;122
2060;55;0;653;1;255;;;;HumanMaleCitizenLow;0;120
2061;55;0;660;1;255;;;;HumanMaleCitizenLow;0;59
2062;55;0;662;1;255;;;;HumanMaleCitizenLow;0;121
2063;55;0;667;1;255;;;;HumanMaleCitizenLow;0;120
2064;55;0;671;1;255;;;;HumanMaleCitizenLow;0;122
2065;55;0;2432;1;255;;;;HumanMaleCitizenLow;0;120
2066;55;0;2423;1;255;;;;HumanMaleCitizenLow;0;55
2067;55;0;2433;1;255;;;;HumanMaleCitizenLow;0;120
2068;56;0;2431;1;255;;;;HumanMaleCitizenLow;0;118
2069;110;0;0;0,3;255;WaterElementalSkin;;;HumanMaleCitizenLow;0;0
2070;49;0;8883;1;255;;;;HumanMaleCitizenLow;0;48
2071;182;0;674;1;255;;;;HumanMaleCitizenLow;0;0
2072;49;0;675;1;255;;;;;0;49
2073;49;0;676;1;255;;;;;0;0
2074;49;0;679;1;255;;;;;0;0
2075;69;0;0;1;255;RockElementalSkinBlack;;;HumanMaleCitizenLow;0;0
2076;1;0;0;1;255;BasiliskSkinBlack;BasiliskCrystalSkin;;;0;0
2077;141;0;0;1,5;255;EntSkinRed;;;;0;0
2078;141;0;0;2;255;EntSkinDead;;;;0;0
2079;141;0;0;1,5;255;EntSkinDead;;;;0;0
2080;49;0;715;1;255;;;;HumanMaleCitizenLow;0;0
2082;59;0;714;1;255;;;;HumanMaleCitizenLow;0;68
2083;59;0;684;1;255;;;;HumanMaleCitizenLow;0;67
2084;59;0;701;1;255;;;;HumanMaleCitizenLow;0;133
2085;59;0;702;1;255;;;;HumanMaleCitizenLow;0;132
2086;59;0;700;1;255;;;;HumanMaleCitizenLow;0;133
2087;59;0;719;1;255;;;;HumanMaleCitizenLow;0;68
2088;59;0;711;1;255;;;;HumanMaleCitizenLow;0;67
2089;59;0;703;1;255;;;;HumanMaleCitizenLow;0;134
2090;59;0;681;1;255;;;;HumanMaleCitizenLow;0;67
2091;59;0;695;1;255;;;;HumanMaleCitizenLow;0;133
2092;59;0;685;1;255;;;;HumanMaleCitizenLow;0;134
2093;59;0;688;1;255;;;;HumanMaleCitizenLow;0;134
2094;59;0;690;1;255;;;;HumanMaleCitizenLow;0;67
2095;59;0;710;1;255;;;;HumanMaleCitizenLow;0;132
2096;59;0;716;1;255;;;;HumanMaleCitizenLow;0;69
2097;59;0;706;1;255;;;;HumanMaleCitizenLow;0;67
2098;59;0;930;1;255;;;;HumanMaleCitizenLow;0;69
2099;59;0;698;1;255;;;;HumanMaleCitizenLow;0;132
2100;59;0;683;1;255;;;;HumanMaleCitizenLow;0;134
2101;59;0;693;1;255;;;;HumanMaleCitizenLow;0;68
2102;59;0;713;1;255;;;;HumanMaleCitizenLow;0;67
2103;59;0;717;1;255;;;;HumanMaleCitizenLow;0;67
2104;59;0;678;1;255;;;;HumanMaleCitizenLow;0;67
2105;59;0;720;1;255;;;;HumanMaleCitizenLow;0;67
2106;59;0;725;1;255;;;;HumanMaleCitizenLow;0;67
2107;60;0;708;1;255;;;;HumanMaleCitizenLow;0;71
2108;60;0;691;1;255;;;;HumanMaleCitizenLow;0;71
2109;60;0;686;1;255;;;;HumanMaleCitizenLow;0;131
2110;60;0;680;1;255;;;;HumanMaleCitizenLow;0;129
2111;60;0;707;1;255;;;;HumanMaleCitizenLow;0;129
2112;60;0;721;1;255;;;;HumanMaleCitizenLow;0;71
2113;60;0;718;1;255;;;;HumanMaleCitizenLow;0;70
2114;60;0;697;1;255;;;;HumanMaleCitizenLow;0;129
2115;60;0;724;1;255;;;;HumanMaleCitizenLow;0;71
2116;60;0;692;1;255;;;;HumanMaleCitizenLow;0;131
2117;60;0;699;1;255;;;;HumanMaleCitizenLow;0;131
2118;60;0;694;1;255;;;;HumanMaleCitizenLow;0;130
2119;60;0;696;1;255;;;;HumanMaleCitizenLow;0;130
2120;60;0;709;1;255;;;;HumanMaleCitizenLow;0;131
2121;60;0;723;1;255;;;;HumanMaleCitizenLow;0;71
2122;60;0;722;1;255;;;;HumanMaleCitizenLow;0;131
2123;60;0;712;1;255;;;;HumanMaleCitizenLow;0;71
2124;60;0;704;1;255;;;;HumanMaleCitizenLow;0;131
2125;60;0;705;1;255;;;;HumanMaleCitizenLow;0;131
2126;60;0;687;1;255;;;;HumanMaleCitizenLow;0;71
2127;60;0;689;1;255;;;;HumanMaleCitizenLow;0;72
2128;59;0;728;1;255;;;;HumanMaleCitizenLow;0;132
2129;59;0;729;1;255;;;;HumanMaleCitizenLow;0;134
2130;59;0;10247;1;255;;;;HumanMaleCitizenLow;0;67
2131;59;0;731;1;255;;;;HumanMaleCitizenLow;0;68
2132;60;0;727;1;255;;;;HumanMaleCitizenLow;0;129
2133;60;0;726;1;255;;;;HumanMaleCitizenLow;0;131
2134;57;0;2526;1;255;;;;HumanMaleCitizenLow;0;82
2135;57;0;2525;1;255;;;;HumanMaleCitizenLow;0;84
2136;57;0;2524;1;255;;;;HumanMaleCitizenLow;0;0
2137;57;0;736;1;255;;;;HumanMaleCitizenLow;0;82
2138;57;0;2523;1;255;;;;HumanMaleCitizenLow;0;84
2139;57;0;738;1;255;;;;HumanMaleCitizenLow;0;83
2140;59;0;740;1;255;;;;HumanMaleCitizenLow;0;69
2141;59;0;739;1;255;;;;HumanMaleCitizenLow;0;69
2142;53;0;368;1;255;;;;HumanMaleCitizenLow;0;0
2143;2378;0;0;1;255;Harpy2_Black;;;HumanMaleCitizenLow;0;0
2144;49;0;742;1;255;;;;;0;0
2145;49;0;744;1;255;;;;;0;0
2146;49;0;745;1;255;;;;;0;0
2147;49;0;746;1;255;;;;;0;0
2148;49;0;743;1;255;;;;;0;0
2149;49;0;747;1;255;;;;;0;0
2150;49;0;748;1;255;;;;;0;48
2151;49;0;749;1;255;;;;;0;48
2152;2382;26;0;1,2;255;kobold2_Normal;Kobold2_Hat01;;;0;0
2153;2382;26;0;1,3;255;kobold2_Normal;Kobold2_Hat01;;;0;0
2154;791;0;0;0,7;255;WyvernSkin01;WyvernSkin02;;HumanMaleCitizenLow;0;0
2155;791;0;0;0,85;255;WyvernSkin01;WyvernSkin02;;HumanMaleCitizenLow;0;0
2156;791;0;0;0,9;255;WyvernSkin01;WyvernSkin02;;HumanMaleCitizenLow;0;0
2157;791;0;0;1,1;255;WyvernSkin01;WyvernSkin02;;HumanMaleCitizenLow;0;0
2158;2375;0;0;1,15;255;FaerieDragon2;faeriewing;;;0;0
2160;2381;0;0;1,1;255;KeeperOfTheGrove2_Default;KeeperOfTheGrove2_Leaves;KeeperOfTheGrove2_Belt;HumanMaleCitizenLow;0;0
2161;194;0;0;1,3;255;WapitiSkinBrown;;;HumanMaleCitizenLow;0;0
2162;2378;0;0;0,85;255;Harpy2_Black;;;;0;0
2163;2378;0;0;1,3;255;Harpy2_Black;;;HumanMaleCitizenLow;0;0
2164;2378;0;0;1,4;255;Harpy2_Black;;;HumanMaleCitizenLow;0;0
2165;2378;0;0;1,5;255;Harpy2_Black;;;HumanMaleCitizenLow;0;0
2166;2378;0;0;1;255;Harpy2_Red;;;HumanMaleCitizenLow;0;0
2167;2378;0;0;1,2;255;Harpy2_Red;;;HumanMaleCitizenLow;0;0
2168;141;0;0;1,75;255;EntSkinDead;;;;0;0
2169;69;0;0;0,7;255;RockElementalSkinBlack;;;HumanMaleCitizenLow;0;0
2170;69;0;0;0,85;255;RockElementalSkinBlack;;;HumanMaleCitizenLow;0;0
2172;160;0;0;0,75;255;FireElementalSkin;;;;0;0
2173;1;0;0;0,55;255;BasiliskSkinBlack;BasiliskCrystalSkin;;;0;0
2174;1;0;0;1,15;255;BasiliskSkinBlack;BasiliskCrystalSkin;;;0;0
2175;1;0;0;0,85;255;BasiliskSkinBlack;BasiliskCrystalSkin;;;0;0
2176;2387;0;0;1;255;WhiteSkin2;;;;0;0
2177;178;0;0;1;255;Cockroach;;;;0;0
2178;60;0;750;1;255;;;;HumanMaleCitizenLow;0;70
2179;191;0;0;0,85;255;ThunderBeastSkinLightBrown;;;;0;0
2180;182;0;751;1;255;;;;HumanMaleCitizenLow;0;44
2181;49;0;752;1;255;;;;HumanMaleCitizenLow;0;49
2182;56;0;753;1;255;;;;HumanMaleCitizenLow;0;52
2183;56;0;754;1;255;;;;HumanMaleCitizenLow;0;52
2184;182;0;755;1;255;;;;HumanMaleCitizenLow;0;42
2185;212;0;0;1;255;UnicornSkinEvil;;;;0;0
2186;212;0;0;1;255;UnicornSkinIvory;;;;0;0
2187;212;0;0;1;255;UnicornSkinBrownZebra;;;HumanMaleCitizenLow;0;0
2188;212;0;0;1;255;UnicornSkinIvory;;;;0;0
2189;212;0;0;1;255;UnicornSkinPurpleZebra;;;;0;0
2190;212;0;0;1;255;UnicornSkinZebra;;;;0;0
2191;56;0;756;1;255;;;;;0;0
2192;55;0;757;1;255;;;;HumanMaleCitizenLow;0;0
2193;198;0;0;1;255;GiraffeSkinSpotted;;;HumanMaleCitizenLow;0;0
2194;191;0;0;0,5;255;ThunderBeastSkinRed;;;;0;0
2195;191;0;0;0,65;255;ThunderBeastSkinRed;;;;0;0
2196;56;0;758;1;255;;;;;0;53
2197;56;0;760;1;255;;;;;0;52
2198;56;0;759;1;255;;;;;0;52
2199;56;0;762;1;255;;;;;0;119
2200;56;0;763;1;255;;;;;0;51
2201;56;0;764;1;255;;;;;0;51
2202;56;0;765;1;255;;;;;0;51
2203;56;0;766;1;255;;;;;0;119
2204;50;0;767;1;255;;;;;0;0
2205;56;0;768;1;255;;;;;0;52
2206;56;0;769;1;255;;;;;0;52
2207;56;0;770;1;255;;;;;0;53
2208;56;0;771;1;255;;;;;0;53
2209;56;0;772;1;255;;;;;0;0
2210;56;0;773;1;255;;;;;0;51
2211;56;0;774;1;255;;;;;0;53
2212;56;0;775;1;255;;;;;0;51
2213;56;0;776;1;255;;;;;0;51
2214;56;0;777;1;255;;;;;0;119
2215;56;0;778;1;255;;;;;0;0
2216;56;0;779;1;255;;;;;0;51
2217;56;0;780;1;255;;;;;0;119
2218;56;0;761;1;255;;;;;0;117
2219;56;0;781;1;255;;;;;0;118
2220;56;0;782;1;255;;;;;0;119
2221;56;0;783;1;255;;;;;0;118
2222;56;0;784;1;255;;;;;0;119
2223;56;0;785;1;255;;;;;0;119
2224;56;0;786;1;255;;;;;0;52
2225;56;0;788;1;255;;;;;0;117
2226;56;0;789;1;255;;;;;0;118
2227;56;0;790;1;255;;;;;0;118
2228;56;0;791;1;255;;;;;0;118
2229;56;0;792;1;255;;;;;0;118
2230;56;0;793;1;255;;;;;0;117
2231;56;0;787;1;255;;;;;0;52
2232;56;0;794;1;255;;;;;0;52
2233;56;0;795;1;255;;;;;0;118
2234;84;0;0;1;255;StoneGolemSkinSand;;;HumanMaleCitizenLow;0;0
2236;81;0;0;0,3;255;SlimeSkinGreen;;;HumanMaleCitizenLow;0;0
2237;197;0;0;0,9;255;GazelleSkinOrange;;;HumanMaleCitizenLow;0;0
2238;197;0;0;0,5;255;GazelleSkinStriped;;;HumanMaleCitizenLow;0;0
2239;132;0;0;0,5;255;CrabSkinSaphire;;;;0;0
2240;310;0;0;1;255;BloodElfFemaleMage;BloodElfFemaleHairSkin;;;0;151
2241;55;0;800;1;255;;;;HumanMaleCitizenLow;0;121
2242;55;0;811;1;255;;;;HumanMaleCitizenLow;0;59
2243;55;0;835;1;255;;;;HumanMaleCitizenLow;0;55
2244;55;0;832;1;255;;;;HumanMaleCitizenLow;0;122
2245;55;0;805;1;255;;;;HumanMaleCitizenLow;0;121
2246;55;0;829;1;255;;;;HumanMaleCitizenLow;0;120
2247;55;0;806;1;255;;;;HumanMaleCitizenLow;0;121
2248;55;0;815;1;255;;;;HumanMaleCitizenLow;0;54
2249;55;0;827;1;255;;;;HumanMaleCitizenLow;0;121
2250;55;0;798;1;255;;;;HumanMaleCitizenLow;0;54
2251;55;0;801;1;255;;;;HumanMaleCitizenLow;0;55
2252;55;0;834;1;255;;;;HumanMaleCitizenLow;0;55
2253;55;0;804;1;255;;;;HumanMaleCitizenLow;0;59
2254;55;0;813;1;255;;;;HumanMaleCitizenLow;0;120
2255;55;0;799;1;255;;;;HumanMaleCitizenLow;0;55
2256;55;0;808;1;255;;;;HumanMaleCitizenLow;0;54
2257;55;0;825;1;255;;;;HumanMaleCitizenLow;0;121
2258;55;0;824;1;255;;;;HumanMaleCitizenLow;0;122
2259;55;0;807;1;255;;;;HumanMaleCitizenLow;0;55
2260;55;0;831;1;255;;;;HumanMaleCitizenLow;0;121
2261;55;0;797;1;255;;;;HumanMaleCitizenLow;0;59
2262;55;0;833;1;255;;;;HumanMaleCitizenLow;0;120
2263;55;0;826;1;255;;;;HumanMaleCitizenLow;0;121
2264;55;0;822;1;255;;;;HumanMaleCitizenLow;0;120
2265;55;0;817;1;255;;;;HumanMaleCitizenLow;0;121
2266;55;0;820;1;255;;;;HumanMaleCitizenLow;0;54
2267;55;0;809;1;255;;;;HumanMaleCitizenLow;0;121
2268;55;0;803;1;255;;;;HumanMaleCitizenLow;0;0
2269;55;0;814;1;255;;;;HumanMaleCitizenLow;0;0
2270;55;0;816;1;255;;;;HumanMaleCitizenLow;0;122
2271;55;0;828;1;255;;;;HumanMaleCitizenLow;0;121
2272;55;0;819;1;255;;;;HumanMaleCitizenLow;0;121
2273;55;0;830;1;255;;;;HumanMaleCitizenLow;0;120
2274;55;0;821;1;255;;;;HumanMaleCitizenLow;0;121
2275;55;0;802;1;255;;;;HumanMaleCitizenLow;0;0
2276;55;0;810;1;255;;;;HumanMaleCitizenLow;0;120
2277;55;0;823;1;255;;;;HumanMaleCitizenLow;0;121
2278;82;0;0;0,4;255;TigerSkinBrown;;;HumanMaleCitizenLow;0;0
2279;82;0;0;1,8;255;TigerSkinWhite;;;HumanMaleCitizenLow;0;0
2280;176;0;0;1;255;Goblin;;;;0;0
2281;213;0;0;1;255;DruidBearSkin;;;HumanMaleCitizenLow;0;0
2283;53;0;838;1;255;;;;HumanMaleCitizenLow;0;0
2284;53;0;840;1;255;;;;HumanMaleCitizenLow;0;100
2285;53;0;839;1;255;;;;HumanMaleCitizenLow;0;0
2286;54;0;841;1;255;;;;HumanMaleCitizenLow;0;95
2287;49;0;836;1;255;;;;HumanMaleCitizenLow;0;0
2288;49;0;837;1;255;;;;HumanMaleCitizenLow;0;0
2289;214;0;0;1,2;255;DruidTaurenBearSkin;;;HumanMaleCitizenLow;0;0
2290;3;0;0;1,2;255;CentaurSkinYellow;;;HumanMaleCitizenLow;0;0
2292;3;0;0;1;255;CentaurSkinYellow;;;;0;0
2293;3;0;0;1,5;255;CentaurSkinYellow;;;;0;0
2294;2378;0;0;1,15;255;Harpy2_Red;;;HumanMaleCitizenLow;0;0
2295;12;0;0;1,3;255;HarpyYellow;;;HumanMaleCitizenLow;0;0
2296;2378;0;0;1;255;Harpy2_White;;;;0;0
2297;791;0;0;1,15;255;WyvernSkin01;WyvernSkin02;;;0;0
2298;791;0;0;1,3;255;WyvernSkin01;WyvernSkin02;;HumanMaleCitizenLow;0;0
2299;2382;26;0;1,15;255;kobold2_Albino;Kobold2_Hat01;;;0;0
2300;82;0;0;1,3;255;TigerSkinBrown;;;HumanMaleCitizenLow;0;0
2301;192;0;0;1,2;255;HyenaSkin;;;HumanMaleCitizenLow;0;0
2302;69;0;0;1,25;255;RockElementalSkinGray;;;HumanMaleCitizenLow;0;0
2303;92;0;0;0,9;255;SilithidFlyerSkinBlue;;;HumanMaleCitizenLow;0;0
2305;61;0;0;1;255;CarrionBirdSkinBrown;CarrionBirdWingBrown;;;0;0
2306;56;0;796;1;255;;;;;0;52
2307;173;0;0;1,15;255;SeaTurtleSkinWhite;;;;0;0
2308;173;0;0;1,3;255;SeaTurtleSkinWhite;;;;0;0
2309;1;0;0;0,75;255;BasiliskSkinWhite;BasiliskCrystalSkin;;HumanMaleCitizenLow;0;0
2311;49;0;842;1;255;;;;HumanMaleCitizenLow;0;0
2312;49;0;843;1;255;;;;HumanMaleCitizenLow;0;0
2313;56;0;844;1;255;;;;HumanMaleCitizenLow;0;53
2314;49;0;847;1;255;;;;HumanMaleCitizenLow;0;0
2315;50;0;848;1;255;;;;HumanMaleCitizenLow;0;0
2316;49;0;849;1;255;;;;HumanMaleCitizenLow;0;0
2317;50;0;850;1;255;;;;HumanMaleCitizenLow;0;0
2318;49;0;852;1;255;;;;HumanMaleCitizenLow;0;0
2319;50;0;851;1;255;;;;HumanMaleCitizenLow;0;0
2320;217;0;0;1,2;255;RidingDireWolfSkinLightGrey;DireWolfSkinLightGreyAlpha;;HumanMaleCitizenLow;0;0
2321;50;0;854;1;255;;;;HumanMaleCitizenLow;0;0
2322;49;0;853;1;255;;;;HumanMaleCitizenLow;0;0
2323;49;0;855;1;255;;;;HumanMaleCitizenLow;0;0
2324;49;0;856;1;255;;;;HumanMaleCitizenLow;0;0
2325;65;0;0;1;255;HorseSkinChessnut;;;HumanMaleCitizenLow;0;0
2326;217;0;0;1,2;255;RidingDireWolfSkinReddishBrown;DireWolfSkinReddishBrownAlpha;;HumanMaleCitizenLow;0;0
